image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_RED.abrowse_enh.png,1428,2700,24,32,0.79,768,1.33,dark,2,0,2,0,False,1.0,0.764,32.91,no,0.6411,1.3371,0.8539,26.7,66.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.417,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1352,4076,20,24,0.09,480,1.2,bright,3,2,2,0,False,1.0,0.654,38.64,no,0.6208,1.3091,0.5421,30.7,66.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.browse_enh.png,744,4344,24,28,0.06,672,1.17,bright,3,2,2,0,False,1.0,0.614,49.97,no,0.5956,1.047,0.0366,30.6,66.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1408,3332,36,40,0.68,1440,1.11,bright,3,2,2,0,False,1.0,0.85,56.03,no,0.8178,0.8631,0.7422,26.5,66.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.436,,,,,,,
ESP_013236_1410_IRB.NOMAP.browse_enh.png,820,15232,32,56,0.54,1792,1.75,dark,2,1,1,0,False,1.0,1.0,60.69,no,0.8704,0.9937,0.687,44.4,66.4,CONFIRMED-LEAD,high,,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.browse_enh.png,,0.463,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1768,1212,20,44,0.22,880,2.2,dark,3,2,2,0,False,1.0,0.576,47.86,no,0.8672,1.1476,0.8208,30.4,66.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2892,848,24,32,0.07,768,1.33,dark,3,2,2,0,False,0.898,0.535,59.84,no,0.8523,0.8943,0.3657,30.4,66.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.browse_enh.png,708,4904,12,24,0.91,288,2.0,bright,3,2,2,0,False,1.0,1.0,56.18,no,0.8279,0.7668,0.8819,26.4,66.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.404,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,672,1968,20,36,0.14,720,1.8,bright,3,2,2,0,False,1.0,0.586,48.61,no,0.747,1.5276,0.7833,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1368,2112,12,28,0.95,336,2.33,bright,3,2,2,0,False,1.0,1.0,51.04,no,0.7019,0.4181,0.9359,26.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,268,13844,16,20,2.24,320,1.25,dark,2,1,1,0,False,1.0,1.0,42.37,no,0.7898,1.0861,0.8712,44.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,2712,708,28,36,0.03,1008,1.29,bright,3,2,2,0,False,0.771,0.675,40.07,no,0.8072,1.6375,0.3053,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.browse_enh.png,3404,6892,16,32,0.88,512,2.0,dark,2,0,2,0,False,1.0,0.817,51.97,no,0.8304,1.0401,0.8758,26.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.405,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,384,8128,12,24,2.36,288,2.0,dark,2,1,1,0,False,1.0,1.0,25.47,no,0.6903,1.4288,0.8765,44.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_IRB.NOMAP.browse_enh.png,864,11460,16,28,2.3,448,1.75,dark,2,1,1,0,False,1.0,1.0,29.73,no,0.8258,0.9034,0.9501,44.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_IRB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1868,5004,16,20,1.64,320,1.25,dark,3,2,1,1,False,1.0,1.0,33.17,no,0.7733,1.0224,0.909,44.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,2620,10196,24,16,1.68,384,1.5,bright,3,2,1,1,False,1.0,1.0,29.74,no,0.8089,1.0645,0.9515,44.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,708,4904,12,28,0.91,336,2.33,bright,3,2,2,0,False,1.0,1.0,49.62,no,0.781,0.7277,0.8137,25.9,65.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.404,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,708,4904,12,28,0.91,336,2.33,bright,3,2,2,0,False,1.0,1.0,49.73,no,0.7807,0.7267,0.8138,25.9,65.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.404,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,904,7084,16,48,2.72,768,3.0,bright,2,0,0,0,False,1.0,0.702,23.92,no,0.7827,1.2784,0.9592,55.9,65.9,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.238,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1704,7864,16,16,0.19,256,1.0,bright,3,2,2,0,False,0.543,0.737,28.73,no,0.671,1.4175,0.5221,31.8,65.8,CONFIRMED-LEAD,medium,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2356,9640,20,20,1.55,400,1.0,bright,3,2,1,1,False,1.0,1.0,31.94,no,0.7583,1.42,0.829,43.8,65.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.379,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2704,9912,28,16,1.69,448,1.75,bright,3,2,1,1,False,1.0,1.0,30.37,no,0.832,1.025,0.8903,43.8,65.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1704,7864,16,16,0.19,256,1.0,bright,3,2,2,0,False,0.543,0.737,28.73,no,0.671,1.4175,0.5221,31.8,65.8,CONFIRMED-LEAD,medium,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1904,4728,12,40,2.22,480,3.33,dark,2,1,0,2,False,1.0,1.0,29.22,no,0.8626,1.1881,0.8315,55.8,65.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,1120,2668,12,36,2.73,432,3.0,dark,2,0,0,0,False,1.0,1.0,31.08,no,0.8502,1.1749,0.8774,55.8,65.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.234,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2628,948,20,16,0.11,320,1.25,dark,2,1,2,0,False,1.0,1.0,28.08,no,0.7938,1.6466,0.1137,25.7,65.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2628,948,20,16,0.11,320,1.25,dark,2,1,2,0,False,1.0,1.0,28.08,no,0.7938,1.6466,0.1137,25.7,65.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,960,7528,20,40,0.11,800,2.0,bright,3,2,2,0,False,0.898,0.531,35.43,no,0.8278,1.6468,0.3362,29.7,65.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.browse_enh.png,3328,6028,24,16,0.73,384,1.5,dark,2,0,2,0,False,1.0,1.0,40.92,no,0.8304,1.491,0.8168,25.7,65.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.429,,,,,,,
ESP_013948_1410_RED.browse_enh.png,576,2192,24,48,0.08,1152,2.0,bright,3,2,2,0,False,1.0,0.531,45.84,no,0.8129,1.2012,0.4319,29.6,65.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1676,4688,20,20,0.6,400,1.0,dark,2,0,2,0,False,1.0,1.0,26.23,no,0.6711,1.5933,0.8025,25.5,65.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.451,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,532,1836,16,28,0.06,448,1.75,dark,3,2,2,0,False,0.675,0.531,44.77,no,0.639,1.3991,0.63,29.5,65.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,532,1836,16,28,0.06,448,1.75,dark,3,2,2,0,False,0.676,0.531,44.77,no,0.639,1.3991,0.6307,29.5,65.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,660,7392,20,24,2.12,480,1.2,bright,2,1,1,0,False,1.0,0.848,28.48,no,0.7093,1.2813,0.8253,43.5,65.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1408,3220,16,32,0.78,512,2.0,bright,3,2,2,0,False,1.0,0.819,48.46,no,0.7904,0.6181,0.973,25.4,65.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.419,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,1384,4052,16,24,0.69,384,1.5,bright,3,2,2,0,False,1.0,1.0,63.02,no,0.7518,1.0217,0.8022,25.4,65.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.434,,,,,,,
ESP_013236_1410_IRB.NOMAP.browse_enh.png,540,7976,16,24,2.16,384,1.5,bright,2,1,1,0,False,1.0,1.0,30.51,no,0.7409,1.4193,0.9522,43.3,65.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1088,3396,20,28,1.08,560,1.4,dark,3,2,2,0,False,1.0,0.511,30.89,no,0.6685,1.4976,0.7985,29.1,65.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.398,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,1384,4052,16,24,0.66,384,1.5,bright,3,2,2,0,False,1.0,1.0,57.86,no,0.7492,0.9852,0.7927,25.1,65.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.438,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,2284,9916,20,32,1.58,640,1.6,bright,3,2,1,1,False,1.0,0.914,29.16,no,0.7569,1.4093,0.8871,43.1,65.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.379,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,1384,4052,16,24,0.66,384,1.5,bright,3,2,2,0,False,1.0,1.0,57.86,no,0.7492,0.9853,0.7928,25.1,65.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.438,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2148,7240,20,24,0.58,480,1.2,dark,2,0,2,0,False,1.0,1.0,23.32,no,0.6487,1.7216,0.7044,25.0,65.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.456,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,268,13844,16,20,2.07,320,1.25,dark,2,1,1,0,False,1.0,1.0,40.21,no,0.7674,1.4396,0.8944,42.9,64.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2208,7512,16,28,1.57,448,1.75,dark,3,2,1,1,False,1.0,1.0,20.7,no,0.7457,1.4765,0.9028,42.7,64.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.379,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.th_enh.png,572,2444,16,20,2.05,320,1.25,bright,2,1,1,0,False,1.0,1.0,38.66,no,0.8283,0.9306,0.9595,42.7,64.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.th_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,964,7528,16,36,0.04,576,2.25,dark,3,2,2,0,False,1.0,0.606,35.88,no,0.8158,1.7027,0.0714,28.6,64.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,964,7528,16,36,0.04,576,2.25,dark,3,2,2,0,False,1.0,0.606,35.88,no,0.8158,1.7027,0.0714,28.6,64.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,1588,7872,24,24,0.02,576,1.0,dark,3,2,2,0,False,0.647,0.701,35.42,no,0.8327,1.2636,0.3871,30.5,64.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,1588,7872,24,24,0.02,576,1.0,dark,3,2,2,0,False,0.647,0.701,35.42,no,0.8327,1.2636,0.3998,30.5,64.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1380,3856,20,28,0.56,560,1.4,bright,3,2,2,0,False,1.0,1.0,58.73,no,0.7715,1.0226,0.6925,24.5,64.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.460,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,980,2196,12,36,2.58,432,3.0,dark,2,0,0,0,False,1.0,1.0,24.09,no,0.7329,1.4191,0.9035,54.5,64.5,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.295,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2208,7512,16,28,1.54,448,1.75,dark,3,2,1,1,False,1.0,1.0,22.53,no,0.7384,1.4322,0.9129,42.4,64.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.379,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2156,4636,24,12,1.59,288,2.0,bright,3,2,1,1,False,1.0,1.0,25.79,no,0.8359,1.2067,0.9248,42.4,64.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.379,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1344,2268,32,36,0.34,1152,1.12,bright,2,1,2,0,False,1.0,0.592,43.12,no,0.8618,0.9649,0.9596,28.4,64.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.490,,,,,,,
ESP_013236_1410_RED.browse_enh.png,2968,6032,16,16,0.48,256,1.0,bright,2,0,2,0,False,1.0,1.0,36.1,no,0.747,1.4939,0.7921,24.3,64.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.472,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1380,3856,20,28,0.54,560,1.4,bright,3,2,2,0,False,1.0,1.0,54.24,no,0.7655,1.0267,0.7,24.3,64.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.463,,,,,,,
